id,cve_ent,turno,tipo,esp_3,esp_6,n_eval_3,n_eval_6
43390,15,VESPERTINO,GENERAL,488,462,51,29
43392,15,MATUTINO,GENERAL,456,494,73,87
43393,15,VESPERTINO,GENERAL,558,527,61,72
43394,15,VESPERTINO,GENERAL,537,650,27,47
43395,15,MATUTINO,GENERAL,505,426,14,14
43396,15,MATUTINO,GENERAL,569,396,2,8
43397,15,MATUTINO,GENERAL,536,467,11,10
43398,15,MATUTINO,GENERAL,481,437,14,10
43399,15,MATUTINO,GENERAL,458,475,5,3
43400,15,VESPERTINO,GENERAL,635,546,140,157
43402,15,VESPERTINO,GENERAL,529,461,32,25
43403,15,VESPERTINO,GENERAL,507,509,34,40
43404,15,MATUTINO,GENERAL,468,404,13,7
43405,15,MATUTINO,GENERAL,521,542,47,49
43406,15,MATUTINO,GENERAL,597,546,22,21
43407,15,MATUTINO,GENERAL,577,526,81,63
43408,15,MATUTINO,GENERAL,587,564,82,74
43409,15,VESPERTINO,GENERAL,529,642,35,44
43410,15,MATUTINO,GENERAL,542,508,104,102
43411,15,MATUTINO,GENERAL,682,575,40,31
43412,15,MATUTINO,GENERAL,578,529,82,85
43413,15,MATUTINO,GENERAL,531,550,79,81
43414,15,VESPERTINO,GENERAL,511,495,38,32
43415,15,MATUTINO,GENERAL,584,590,57,71
43416,15,MATUTINO,GENERAL,537,555,72,83
43417,15,VESPERTINO,GENERAL,562,528,58,75
43418,15,MATUTINO,GENERAL,544,541,109,117
43419,15,MATUTINO,GENERAL,526,501,121,119
43420,15,MATUTINO,GENERAL,604,599,89,95
43421,15,MATUTINO,GENERAL,626,673,2,8
43422,15,VESPERTINO,GENERAL,526,493,57,36
43423,15,VESPERTINO,GENERAL,551,536,29,39
43424,15,MATUTINO,GENERAL,571,566,71,79
43425,15,MATUTINO,GENERAL,566,460,61,76
43426,15,MATUTINO,GENERAL,597,504,86,75
43427,15,VESPERTINO,GENERAL,496,550,78,69
43429,15,MATUTINO,GENERAL,660,574,47,52
43430,15,MATUTINO,GENERAL,544,555,59,60
43431,15,MATUTINO,GENERAL,494,426,6,3
43432,15,MATUTINO,GENERAL,569,503,3,5
43433,15,MATUTINO,GENERAL,461,410,3,2
43434,15,MATUTINO,GENERAL,627,546,15,16
43435,15,MATUTINO,GENERAL,474,506,9,11
43436,15,MATUTINO,GENERAL,539,568,9,5
43437,15,MATUTINO,GENERAL,555,588,56,34
43438,15,MATUTINO,GENERAL,551,522,7,5
43439,15,MATUTINO,GENERAL,663,577,8,1
43440,15,VESPERTINO,GENERAL,538,488,23,39
43441,15,MATUTINO,GENERAL,552,520,30,28
43442,15,MATUTINO,GENERAL,509,506,20,22
43443,15,MATUTINO,GENERAL,492,573,4,1
43444,15,MATUTINO,GENERAL,538,539,4,6
43445,15,MATUTINO,GENERAL,592,440,2,7
43446,15,MATUTINO,GENERAL,619,438,2,5
43448,15,MATUTINO,GENERAL,726,767,1,4
43449,15,MATUTINO,GENERAL,664,537,4,5
43450,15,MATUTINO,GENERAL,454,499,20,16
43451,15,VESPERTINO,GENERAL,554,493,19,19
43452,15,MATUTINO,GENERAL,518,495,62,55
43453,15,MATUTINO,GENERAL,603,546,4,2
43454,15,MATUTINO,GENERAL,500,518,4,9
43455,15,MATUTINO,GENERAL,645,644,4,1
43456,15,MATUTINO,GENERAL,529,516,17,17
43457,15,VESPERTINO,GENERAL,529,488,6,6
43458,15,MATUTINO,GENERAL,596,589,28,21
43459,15,VESPERTINO,GENERAL,533,562,18,18
43460,15,VESPERTINO,GENERAL,543,546,84,86
43461,15,MATUTINO,GENERAL,586,599,101,121
43462,15,MATUTINO,GENERAL,516,512,110,115
43463,15,MATUTINO,GENERAL,494,513,81,88
43464,15,VESPERTINO,GENERAL,501,532,80,89
43465,15,MATUTINO,GENERAL,550,548,100,110
43466,15,VESPERTINO,GENERAL,495,550,54,52
43467,15,MATUTINO,GENERAL,540,532,44,54
43468,15,MATUTINO,GENERAL,502,503,137,108
43469,15,VESPERTINO,GENERAL,552,574,82,77
43470,15,MATUTINO,GENERAL,577,599,97,97
43471,15,MATUTINO,GENERAL,566,546,134,125
43472,15,VESPERTINO,GENERAL,574,525,22,30
43473,15,MATUTINO,GENERAL,602,524,30,26
43474,15,MATUTINO,GENERAL,530,432,1,3
43475,15,MATUTINO,GENERAL,714,531,5,6
43476,15,MATUTINO,GENERAL,546,497,5,7
43477,15,MATUTINO,GENERAL,563,495,1,8
43478,15,MATUTINO,GENERAL,522,511,16,13
43479,15,MATUTINO,GENERAL,453,466,11,7
43480,15,MATUTINO,GENERAL,495,507,4,6
43481,15,MATUTINO,GENERAL,527,489,13,14
43482,15,MATUTINO,GENERAL,551,509,25,16
43483,15,MATUTINO,GENERAL,584,381,3,1
43484,15,MATUTINO,GENERAL,573,619,107,115
43485,15,MATUTINO,GENERAL,625,424,4,4
43486,15,MATUTINO,GENERAL,541,533,13,12
43487,15,MATUTINO,GENERAL,430,447,9,8
43488,15,MATUTINO,GENERAL,516,522,24,29
43489,15,MATUTINO,GENERAL,683,624,21,38
43490,15,MATUTINO,GENERAL,514,503,3,2
43491,15,MATUTINO,GENERAL,512,507,106,108
43492,15,MATUTINO,GENERAL,547,536,143,124
43493,15,MATUTINO,GENERAL,493,526,13,14
43494,15,MATUTINO,GENERAL,510,477,34,36
43495,15,MATUTINO,GENERAL,543,549,9,4
43496,15,MATUTINO,GENERAL,386,447,1,4
43497,15,MATUTINO,GENERAL,547,556,104,116
43498,15,VESPERTINO,GENERAL,573,600,57,58
43499,15,VESPERTINO,GENERAL,484,481,12,12
43500,15,VESPERTINO,GENERAL,485,493,120,128
43501,15,MATUTINO,GENERAL,494,418,3,5
43502,15,MATUTINO,GENERAL,540,453,1,1
43503,15,MATUTINO,GENERAL,565,565,37,44
43504,15,VESPERTINO,GENERAL,533,505,58,52
43505,15,MATUTINO,GENERAL,522,471,9,8
43506,15,MATUTINO,GENERAL,560,480,9,9
43507,15,MATUTINO,GENERAL,513,544,27,28
43508,15,MATUTINO,GENERAL,641,510,2,1
43509,15,MATUTINO,GENERAL,516,540,127,133
43510,15,MATUTINO,GENERAL,565,562,57,58
43511,15,MATUTINO,GENERAL,514,532,83,75
43512,15,MATUTINO,GENERAL,521,526,119,123
43513,15,MATUTINO,GENERAL,471,485,21,18
43514,15,MATUTINO,GENERAL,568,524,30,19
43515,15,MATUTINO,GENERAL,510,487,2,6
43516,15,MATUTINO,GENERAL,583,465,7,4
43517,15,MATUTINO,GENERAL,478,376,4,3
43518,15,VESPERTINO,GENERAL,487,542,10,11
43519,15,MATUTINO,GENERAL,555,544,43,30
43520,15,MATUTINO,GENERAL,555,581,100,135
43521,15,MATUTINO,GENERAL,453,459,19,23
43522,15,VESPERTINO,GENERAL,570,612,19,37
43523,15,VESPERTINO,GENERAL,534,537,56,62
43524,15,VESPERTINO,GENERAL,536,496,36,33
43525,15,VESPERTINO,GENERAL,506,540,43,50
43526,15,MATUTINO,GENERAL,611,536,2,3
43527,15,MATUTINO,GENERAL,577,549,80,82
43528,15,MATUTINO,GENERAL,686,534,2,4
43529,15,MATUTINO,GENERAL,649,603,27,34
43530,15,MATUTINO,GENERAL,537,583,82,66
43531,15,MATUTINO,GENERAL,503,481,77,69
43532,15,MATUTINO,GENERAL,562,605,25,34
43533,15,MATUTINO,GENERAL,610,543,72,68
43534,15,VESPERTINO,GENERAL,559,571,34,28
43535,15,MATUTINO,GENERAL,556,576,121,102
43536,15,VESPERTINO,GENERAL,594,582,31,35
43537,15,MATUTINO,GENERAL,531,550,67,68
43538,15,VESPERTINO,GENERAL,484,501,78,70
43539,15,MATUTINO,GENERAL,544,585,85,98
43540,15,MATUTINO,GENERAL,576,516,63,56
43541,15,MATUTINO,GENERAL,569,513,112,101
43542,15,VESPERTINO,GENERAL,503,466,37,33
43543,15,MATUTINO,GENERAL,526,548,105,113
43544,15,VESPERTINO,GENERAL,614,569,17,19
43545,15,VESPERTINO,GENERAL,502,473,79,63
43546,15,VESPERTINO,GENERAL,535,600,73,96
43547,15,MATUTINO,GENERAL,475,492,3,2
43548,15,MATUTINO,GENERAL,571,547,49,48
43549,15,VESPERTINO,GENERAL,581,437,19,17
43550,15,MATUTINO,GENERAL,641,525,44,38
43551,15,MATUTINO,GENERAL,585,468,51,62
43552,15,MATUTINO,GENERAL,569,504,5,2
43553,15,MATUTINO,GENERAL,558,529,57,53
43554,15,VESPERTINO,GENERAL,507,603,20,9
43555,15,MATUTINO,GENERAL,558,485,9,12
43556,15,MATUTINO,GENERAL,630,544,12,15
43557,15,VESPERTINO,GENERAL,507,544,16,18
43558,15,MATUTINO,GENERAL,548,517,86,89
43560,15,MATUTINO,GENERAL,573,615,75,53
43561,15,MATUTINO,GENERAL,602,523,37,28
43562,15,MATUTINO,GENERAL,476,442,4,7
43563,15,MATUTINO,GENERAL,622,594,13,15
43564,15,MATUTINO,GENERAL,544,369,7,6
43565,15,MATUTINO,GENERAL,700,491,6,5
43567,15,MATUTINO,GENERAL,703,653,2,1
43568,15,MATUTINO,GENERAL,567,605,2,9
43569,15,MATUTINO,GENERAL,448,393,2,2
43570,15,VESPERTINO,GENERAL,683,693,17,23
43571,15,MATUTINO,GENERAL,514,480,67,79
43572,15,MATUTINO,GENERAL,511,573,95,102
43573,15,MATUTINO,GENERAL,549,484,25,22
43574,15,MATUTINO,GENERAL,542,452,6,3
43575,15,MATUTINO,GENERAL,532,433,48,47
43576,15,MATUTINO,GENERAL,706,598,112,97
43577,15,MATUTINO,GENERAL,506,460,11,10
43578,15,VESPERTINO,GENERAL,509,500,59,55
43579,15,MATUTINO,GENERAL,427,472,9,9
43580,15,MATUTINO,GENERAL,530,534,83,76
43581,15,MATUTINO,GENERAL,521,530,15,6
43582,15,MATUTINO,GENERAL,554,423,5,7
43583,15,MATUTINO,GENERAL,620,537,2,4
43584,15,MATUTINO,GENERAL,525,490,30,29
43585,15,MATUTINO,GENERAL,565,529,54,60
43586,15,VESPERTINO,GENERAL,567,520,44,27
43587,15,MATUTINO,GENERAL,510,447,8,12
43588,15,MATUTINO,GENERAL,529,533,91,73
43589,15,MATUTINO,GENERAL,512,543,12,2
43590,15,MATUTINO,GENERAL,524,538,63,68
43591,15,MATUTINO,GENERAL,534,522,32,35
43592,15,MATUTINO,GENERAL,533,514,95,86
43593,15,MATUTINO,GENERAL,513,520,154,122
43594,15,MATUTINO,GENERAL,539,534,64,74
43595,15,MATUTINO,GENERAL,500,520,81,80
43596,15,MATUTINO,GENERAL,501,498,27,23
43597,15,MATUTINO,GENERAL,513,516,74,76
43598,15,MATUTINO,GENERAL,504,520,126,134
43599,15,MATUTINO,GENERAL,568,577,82,90
43600,15,MATUTINO,GENERAL,539,544,103,104
43601,15,VESPERTINO,GENERAL,545,476,76,65
43602,15,MATUTINO,GENERAL,482,544,47,24
43603,15,MATUTINO,GENERAL,582,505,11,10
43604,15,MATUTINO,GENERAL,513,524,134,121
43605,15,MATUTINO,GENERAL,572,554,23,30
43606,15,VESPERTINO,GENERAL,485,456,24,30
43607,15,MATUTINO,GENERAL,639,686,43,30
43608,15,VESPERTINO,GENERAL,543,488,63,67
43609,15,MATUTINO,GENERAL,691,666,13,4
43610,15,VESPERTINO,GENERAL,521,490,13,14
43611,15,MATUTINO,GENERAL,520,510,135,131
43612,15,MATUTINO,GENERAL,506,476,84,82
43613,15,MATUTINO,GENERAL,487,504,31,23
43614,15,MATUTINO,GENERAL,519,498,50,70
43615,15,MATUTINO,GENERAL,541,589,23,36
43616,15,MATUTINO,GENERAL,520,522,113,111
43617,15,MATUTINO,GENERAL,556,568,60,64
43618,15,MATUTINO,GENERAL,587,517,38,39
43619,15,MATUTINO,GENERAL,527,531,18,20
43620,15,MATUTINO,GENERAL,542,564,38,38
43621,15,MATUTINO,GENERAL,514,466,9,7
43622,15,MATUTINO,GENERAL,675,590,5,2
43623,15,MATUTINO,GENERAL,538,566,109,125
43624,15,MATUTINO,GENERAL,497,478,57,65
43625,15,MATUTINO,GENERAL,585,566,106,111
43626,15,VESPERTINO,GENERAL,491,524,54,78
43627,15,MATUTINO,GENERAL,568,434,19,20
43628,15,MATUTINO,GENERAL,561,546,80,77
43629,15,MATUTINO,GENERAL,506,525,64,84
43630,15,MATUTINO,GENERAL,481,462,5,15
43631,15,MATUTINO,GENERAL,519,524,32,51
43632,15,MATUTINO,GENERAL,513,551,105,89
43633,15,MATUTINO,GENERAL,571,575,67,77
43634,15,VESPERTINO,GENERAL,481,484,23,29
43635,15,VESPERTINO,GENERAL,506,479,26,24
43636,15,MATUTINO,GENERAL,528,530,114,116
43637,15,MATUTINO,GENERAL,608,548,65,64
43638,15,MATUTINO,GENERAL,534,508,149,146
43639,15,VESPERTINO,GENERAL,585,497,56,55
43640,15,MATUTINO,GENERAL,586,550,75,102
43641,15,MATUTINO,GENERAL,555,536,75,72
43642,15,MATUTINO,GENERAL,509,442,4,3
43643,15,MATUTINO,GENERAL,672,666,12,10
43644,15,MATUTINO,GENERAL,697,515,5,6
43645,15,MATUTINO,GENERAL,481,516,3,7
43646,15,MATUTINO,GENERAL,578,465,3,9
43647,15,VESPERTINO,GENERAL,553,515,79,101
43648,15,MATUTINO,GENERAL,516,543,111,106
43649,15,MATUTINO,GENERAL,507,535,112,134
43650,15,MATUTINO,GENERAL,558,501,23,32
43651,15,MATUTINO,GENERAL,585,660,154,159
43652,15,MATUTINO,GENERAL,509,537,50,61
43653,15,VESPERTINO,GENERAL,683,593,90,75
43654,15,MATUTINO,GENERAL,533,497,27,37
43655,15,MATUTINO,GENERAL,498,530,37,56
43656,15,MATUTINO,GENERAL,494,422,9,10
43657,15,MATUTINO,GENERAL,491,441,10,15
43658,15,MATUTINO,GENERAL,632,560,1,2
43659,15,MATUTINO,GENERAL,478,480,34,40
43660,15,MATUTINO,GENERAL,683,472,1,1
43661,15,MATUTINO,GENERAL,485,497,71,92
43662,15,VESPERTINO,GENERAL,483,505,40,44
43663,15,MATUTINO,GENERAL,469,429,17,6
43664,15,VESPERTINO,GENERAL,524,520,108,62
43665,15,VESPERTINO,GENERAL,568,543,34,20
43666,15,MATUTINO,GENERAL,501,533,7,6
43667,15,MATUTINO,GENERAL,534,625,2,7
43668,15,MATUTINO,GENERAL,632,361,3,1
43669,15,MATUTINO,GENERAL,510,522,1,1
43670,15,MATUTINO,GENERAL,498,520,15,15
43671,15,MATUTINO,GENERAL,468,443,4,3
43672,15,MATUTINO,GENERAL,479,568,2,4
43673,15,MATUTINO,GENERAL,557,388,3,3
43674,15,MATUTINO,GENERAL,641,577,2,3
43675,15,VESPERTINO,GENERAL,545,514,28,32
43676,15,MATUTINO,GENERAL,628,453,3,4
43677,15,MATUTINO,GENERAL,514,478,120,125
43678,15,VESPERTINO,GENERAL,551,495,56,50
43679,15,MATUTINO,GENERAL,523,525,119,143
43680,15,VESPERTINO,GENERAL,543,508,54,57
43681,15,MATUTINO,GENERAL,648,510,23,24
43682,15,MATUTINO,GENERAL,722,788,23,26
43683,15,MATUTINO,GENERAL,618,537,52,52
43684,15,MATUTINO,GENERAL,543,549,59,66
43685,15,MATUTINO,GENERAL,554,489,21,21
43686,15,MATUTINO,GENERAL,463,492,10,4
43687,15,MATUTINO,GENERAL,489,499,73,66
43688,15,VESPERTINO,GENERAL,522,532,90,63
43689,15,VESPERTINO,GENERAL,535,517,73,76
43690,15,VESPERTINO,GENERAL,517,608,8,9
43691,15,MATUTINO,GENERAL,502,518,50,49
43692,15,MATUTINO,GENERAL,670,619,27,30
43693,15,MATUTINO,GENERAL,559,622,54,74
43694,15,MATUTINO,GENERAL,540,555,31,60
43695,15,VESPERTINO,GENERAL,514,520,97,86
43696,15,MATUTINO,GENERAL,548,544,133,112
43697,15,MATUTINO,GENERAL,591,567,89,119
43698,15,MATUTINO,GENERAL,541,508,77,67
43699,15,VESPERTINO,GENERAL,579,532,22,23
43700,15,MATUTINO,GENERAL,495,532,18,13
43701,15,MATUTINO,GENERAL,523,543,21,22
43702,15,MATUTINO,GENERAL,562,538,53,57
43703,15,MATUTINO,GENERAL,496,381,5,8
43704,15,MATUTINO,GENERAL,661,718,21,20
43705,15,MATUTINO,GENERAL,574,435,11,7
43706,15,MATUTINO,GENERAL,511,489,72,105
43707,15,MATUTINO,GENERAL,496,494,9,12
43708,15,MATUTINO,GENERAL,522,540,7,11
43709,15,MATUTINO,GENERAL,548,521,56,47
43710,15,VESPERTINO,GENERAL,629,546,72,58
43711,15,VESPERTINO,GENERAL,524,494,20,30
43712,15,MATUTINO,GENERAL,556,525,65,59
43713,15,VESPERTINO,GENERAL,572,581,46,52
43714,15,MATUTINO,GENERAL,531,545,38,40
43715,15,VESPERTINO,GENERAL,504,490,66,59
43716,15,MATUTINO,GENERAL,545,592,75,60
43717,15,VESPERTINO,GENERAL,601,555,88,72
43718,15,MATUTINO,GENERAL,563,487,115,113
43719,15,MATUTINO,GENERAL,515,529,120,109
43720,15,VESPERTINO,GENERAL,557,504,97,97
43721,15,MATUTINO,GENERAL,638,594,176,172
43722,15,MATUTINO,GENERAL,527,498,63,67
43723,15,MATUTINO,GENERAL,598,573,16,21
43724,15,MATUTINO,GENERAL,566,481,1,3
43725,15,MATUTINO,GENERAL,413,505,4,10
43726,15,MATUTINO,GENERAL,544,517,25,16
43727,15,MATUTINO,GENERAL,465,449,16,10
43728,15,MATUTINO,GENERAL,489,498,26,35
43729,15,MATUTINO,GENERAL,539,602,3,7
43730,15,MATUTINO,GENERAL,529,559,5,6
43731,15,VESPERTINO,GENERAL,529,483,104,118
43732,15,MATUTINO,GENERAL,634,482,2,6
43733,15,MATUTINO,GENERAL,442,422,50,46
43734,15,MATUTINO,GENERAL,541,613,15,15
43735,15,MATUTINO,GENERAL,520,529,97,91
43736,15,MATUTINO,GENERAL,544,600,83,86
43737,15,VESPERTINO,GENERAL,536,512,23,26
43738,15,MATUTINO,GENERAL,567,444,5,5
43739,15,MATUTINO,GENERAL,593,558,2,3
43740,15,MATUTINO,GENERAL,551,409,29,23
43741,15,VESPERTINO,GENERAL,594,619,72,67
43742,15,MATUTINO,GENERAL,539,535,142,175
43743,15,MATUTINO,GENERAL,562,472,4,9
43744,15,MATUTINO,GENERAL,694,465,1,2
43745,15,VESPERTINO,GENERAL,622,495,33,31
43746,15,MATUTINO,GENERAL,560,507,41,37
43747,15,MATUTINO,GENERAL,619,458,12,11
43748,15,MATUTINO,GENERAL,497,559,5,6
43749,15,MATUTINO,GENERAL,509,481,10,11
43750,15,MATUTINO,GENERAL,514,483,6,9
43751,15,MATUTINO,GENERAL,714,582,18,27
43752,15,MATUTINO,GENERAL,625,566,31,38
43753,15,MATUTINO,GENERAL,564,516,25,23
43754,15,MATUTINO,GENERAL,488,535,34,31
43755,15,MATUTINO,GENERAL,529,505,21,9
43756,15,MATUTINO,GENERAL,645,541,1,1
43757,15,MATUTINO,GENERAL,459,492,8,9
43758,15,VESPERTINO,GENERAL,521,426,58,40
43759,15,MATUTINO,GENERAL,628,694,64,60
43760,15,VESPERTINO,GENERAL,527,484,47,53
43761,15,MATUTINO,GENERAL,506,520,99,113
43762,15,VESPERTINO,GENERAL,480,526,54,46
43763,15,MATUTINO,GENERAL,572,534,28,30
43764,15,VESPERTINO,GENERAL,542,534,56,53
43765,15,VESPERTINO,GENERAL,605,541,104,96
43766,15,MATUTINO,GENERAL,579,543,109,96
43767,15,MATUTINO,GENERAL,526,547,86,88
43768,15,VESPERTINO,GENERAL,577,549,12,16
43769,15,MATUTINO,GENERAL,466,474,45,52
43770,15,MATUTINO,GENERAL,500,504,49,53
43771,15,MATUTINO,GENERAL,582,546,6,9
43772,15,MATUTINO,GENERAL,501,516,11,20
43773,15,MATUTINO,GENERAL,439,535,2,2
43774,15,MATUTINO,GENERAL,662,511,17,26
43775,15,MATUTINO,GENERAL,527,381,2,1
43776,15,MATUTINO,GENERAL,514,399,6,2
43777,15,MATUTINO,GENERAL,522,604,12,13
43778,15,MATUTINO,GENERAL,518,415,9,11
43779,15,MATUTINO,GENERAL,451,418,24,18
43780,15,MATUTINO,GENERAL,608,583,117,112
43781,15,MATUTINO,GENERAL,561,566,69,70
43782,15,MATUTINO,GENERAL,526,575,3,3
43783,15,MATUTINO,GENERAL,511,502,70,51
43784,15,MATUTINO,GENERAL,525,518,34,47
43785,15,MATUTINO,GENERAL,495,480,70,77
43786,15,MATUTINO,GENERAL,558,546,29,38
43787,15,VESPERTINO,GENERAL,475,484,74,77
43788,15,MATUTINO,GENERAL,594,551,42,63
43789,15,VESPERTINO,GENERAL,652,698,18,25
43790,15,MATUTINO,GENERAL,539,569,63,103
43791,15,VESPERTINO,GENERAL,536,617,22,26
43792,15,MATUTINO,GENERAL,556,543,64,67
43793,15,VESPERTINO,GENERAL,557,495,53,62
43794,15,MATUTINO,GENERAL,559,595,78,71
43795,15,MATUTINO,GENERAL,500,590,32,24
43796,15,MATUTINO,GENERAL,533,563,46,65
43797,15,MATUTINO,GENERAL,562,587,111,110
43798,15,MATUTINO,GENERAL,664,615,6,4
43799,15,MATUTINO,GENERAL,669,637,23,23
43800,15,MATUTINO,GENERAL,513,507,130,129
43801,15,MATUTINO,GENERAL,669,502,5,11
43802,15,MATUTINO,GENERAL,595,534,81,82
43803,15,MATUTINO,GENERAL,517,486,8,14
43804,15,MATUTINO,GENERAL,496,525,25,13
43805,15,VESPERTINO,GENERAL,531,540,18,20
43806,15,MATUTINO,GENERAL,559,513,77,68
43807,15,VESPERTINO,GENERAL,489,459,71,83
43808,15,MATUTINO,GENERAL,553,569,40,36
43809,15,VESPERTINO,GENERAL,643,575,31,30
43810,15,MATUTINO,GENERAL,535,538,69,65
43811,15,MATUTINO,GENERAL,506,518,67,74
43812,15,MATUTINO,GENERAL,581,539,125,130
43813,15,MATUTINO,GENERAL,517,530,26,29
43814,15,MATUTINO,GENERAL,639,646,45,52
43815,15,MATUTINO,GENERAL,478,545,45,29
43816,15,VESPERTINO,GENERAL,531,495,71,73
43817,15,MATUTINO,GENERAL,559,518,112,131
43818,15,MATUTINO,GENERAL,539,498,77,102
43819,15,MATUTINO,GENERAL,535,530,36,37
43820,15,VESPERTINO,GENERAL,506,481,22,21
43821,15,MATUTINO,GENERAL,528,566,40,57
43822,15,VESPERTINO,GENERAL,522,559,16,16
43823,15,MATUTINO,GENERAL,555,538,98,94
43824,15,VESPERTINO,GENERAL,563,511,29,27
43825,15,MATUTINO,GENERAL,601,591,64,70
43826,15,VESPERTINO,GENERAL,604,533,17,21
43827,15,MATUTINO,GENERAL,528,489,34,40
43828,15,MATUTINO,GENERAL,481,538,30,32
43829,15,VESPERTINO,GENERAL,494,479,53,66
43830,15,MATUTINO,GENERAL,496,506,87,83
43831,15,VESPERTINO,GENERAL,523,474,32,30
43832,15,MATUTINO,GENERAL,534,534,67,84
43833,15,MATUTINO,GENERAL,511,558,17,25
43834,15,MATUTINO,GENERAL,498,508,14,8
43835,15,MATUTINO,GENERAL,614,613,54,69
43836,15,MATUTINO,GENERAL,563,562,145,119
43837,15,MATUTINO,GENERAL,527,515,41,41
43838,15,VESPERTINO,GENERAL,516,548,56,58
43839,15,MATUTINO,GENERAL,555,540,130,115
43840,15,MATUTINO,GENERAL,610,560,84,76
43841,15,VESPERTINO,GENERAL,609,520,21,34
43842,15,VESPERTINO,GENERAL,536,510,34,44
43843,15,MATUTINO,GENERAL,565,555,58,76
43844,15,MATUTINO,GENERAL,549,534,69,76
43845,15,MATUTINO,GENERAL,534,605,112,92
43846,15,MATUTINO,GENERAL,505,544,28,34
43847,15,MATUTINO,GENERAL,507,504,87,73
43848,15,MATUTINO,GENERAL,528,526,59,62
43849,15,MATUTINO,GENERAL,612,473,23,15
43850,15,MATUTINO,GENERAL,554,601,64,74
43851,15,MATUTINO,GENERAL,519,552,73,66
43852,15,VESPERTINO,GENERAL,530,591,19,26
43853,15,MATUTINO,GENERAL,550,585,55,56
43854,15,VESPERTINO,GENERAL,535,528,83,98
43855,15,VESPERTINO,GENERAL,490,448,53,40
43856,15,VESPERTINO,GENERAL,529,508,105,72
43857,15,MATUTINO,GENERAL,580,545,55,68
43858,15,MATUTINO,GENERAL,536,533,80,66
43859,15,MATUTINO,GENERAL,468,449,11,10
43860,15,MATUTINO,GENERAL,614,522,12,5
43861,15,MATUTINO,GENERAL,461,472,14,20
43862,15,MATUTINO,GENERAL,549,561,76,66
43863,15,MATUTINO,GENERAL,602,439,11,7
43864,15,MATUTINO,GENERAL,489,479,12,8
43865,15,MATUTINO,GENERAL,590,409,1,1
43866,15,MATUTINO,GENERAL,523,405,2,1
43867,15,MATUTINO,GENERAL,498,593,4,3
43868,15,MATUTINO,GENERAL,700,647,2,6
43869,15,MATUTINO,GENERAL,510,527,23,24
43870,15,VESPERTINO,GENERAL,470,512,45,60
43871,15,VESPERTINO,GENERAL,484,493,90,100
43872,15,MATUTINO,GENERAL,500,522,66,72
43873,15,VESPERTINO,GENERAL,626,547,126,103
43874,15,VESPERTINO,GENERAL,577,567,33,28
43875,15,MATUTINO,GENERAL,523,508,28,27
43876,15,MATUTINO,GENERAL,581,613,79,76
43877,15,MATUTINO,GENERAL,584,476,5,3
43878,15,MATUTINO,GENERAL,469,570,3,2
43879,15,MATUTINO,GENERAL,704,490,2,1
43880,15,MATUTINO,GENERAL,546,485,1,2
43881,15,MATUTINO,GENERAL,666,616,5,8
43882,15,MATUTINO,GENERAL,499,565,54,68
43883,15,MATUTINO,GENERAL,497,530,55,58
43884,15,MATUTINO,GENERAL,582,551,70,85
43885,15,MATUTINO,GENERAL,688,579,28,32
43886,15,MATUTINO,GENERAL,561,558,3,3
43887,15,MATUTINO,GENERAL,522,551,128,111
43888,15,VESPERTINO,GENERAL,505,530,124,91
43889,15,MATUTINO,GENERAL,579,575,110,113
43890,15,MATUTINO,GENERAL,517,543,17,17
43891,15,VESPERTINO,GENERAL,515,501,65,94
43892,15,VESPERTINO,GENERAL,535,570,52,45
43893,15,MATUTINO,GENERAL,623,595,48,44
43894,15,MATUTINO,GENERAL,516,494,35,29
43895,15,VESPERTINO,GENERAL,554,597,32,49
43896,15,MATUTINO,GENERAL,511,462,9,6
43897,15,MATUTINO,GENERAL,505,565,10,5
43898,15,MATUTINO,GENERAL,496,548,13,23
43899,15,MATUTINO,GENERAL,510,489,13,14
43900,15,MATUTINO,GENERAL,512,531,104,104
43901,15,MATUTINO,GENERAL,516,423,57,38
43902,15,MATUTINO,GENERAL,482,448,41,32
43903,15,MATUTINO,GENERAL,509,503,51,46
43904,15,MATUTINO,GENERAL,518,526,84,81
43905,15,VESPERTINO,GENERAL,512,514,99,94
43906,15,VESPERTINO,GENERAL,522,548,27,17
43907,15,VESPERTINO,GENERAL,541,535,99,94
43908,15,VESPERTINO,GENERAL,600,643,130,117
43909,15,MATUTINO,GENERAL,591,607,75,84
43910,15,MATUTINO,GENERAL,555,551,53,65
43911,15,MATUTINO,GENERAL,432,448,30,23
43912,15,MATUTINO,GENERAL,612,566,69,74
43913,15,MATUTINO,GENERAL,519,508,43,69
43914,15,MATUTINO,GENERAL,527,523,34,32
43915,15,VESPERTINO,GENERAL,568,490,55,59
43916,15,MATUTINO,GENERAL,563,498,40,38
43917,15,VESPERTINO,GENERAL,482,416,16,8
43918,15,MATUTINO,GENERAL,552,522,97,98
43919,15,MATUTINO,GENERAL,501,500,34,37
43920,15,MATUTINO,GENERAL,527,518,32,24
43921,15,MATUTINO,GENERAL,537,539,79,76
43922,15,MATUTINO,GENERAL,676,507,87,78
43923,15,VESPERTINO,GENERAL,385,661,2,1
43924,15,VESPERTINO,GENERAL,539,562,51,58
43925,15,VESPERTINO,GENERAL,509,516,28,31
43926,15,MATUTINO,GENERAL,550,502,39,37
43927,15,MATUTINO,GENERAL,510,535,93,121
