estado,clave,tipo,mate_6,num_evaluados_total,marginacion
VERACRUZ,30EPR2990D,GENERAL,417.7,31,MUY ALTO
VERACRUZ,30EPR2991C,GENERAL,443.37,9,ALTO
VERACRUZ,30EPR2993A,GENERAL,625.9,3,ALTO
VERACRUZ,30EPR2994Z,GENERAL,497.47,10,ALTO
VERACRUZ,30EPR2995Z,GENERAL,447.67,6,ALTO
VERACRUZ,30EPR2997X,GENERAL,497.49,3,ALTO
VERACRUZ,30EPR2999V,GENERAL,579.75,7,ALTO
VERACRUZ,30EPR3002I,GENERAL,412.95,11,ALTO
VERACRUZ,30EPR3003H,GENERAL,425.68,7,ALTO
VERACRUZ,30EPR3005F,GENERAL,428.1,9,BAJO
VERACRUZ,30EPR3006E,GENERAL,0,1,ALTO
VERACRUZ,30EPR3007D,GENERAL,0,0,MEDIO
VERACRUZ,30EPR3008C,GENERAL,426.73,9,ALTO
VERACRUZ,30EPR3009B,GENERAL,360.83,1,ALTO
VERACRUZ,30EPR3010R,GENERAL,425.98,5,ALTO
VERACRUZ,30EPR3011Q,GENERAL,525.25,5,MUY ALTO
VERACRUZ,30EPR3012P,GENERAL,638.5,6,ALTO
VERACRUZ,30EPR3015M,GENERAL,404.74,8,ALTO
VERACRUZ,30EPR3017K,GENERAL,382.42,5,ALTO
VERACRUZ,30EPR3018J,GENERAL,477.05,12,MUY ALTO
VERACRUZ,30EPR3020Y,GENERAL,363.87,10,MUY ALTO
VERACRUZ,30EPR3021X,GENERAL,564.44,7,MUY ALTO
VERACRUZ,30EPR3022W,GENERAL,455.98,2,ALTO
VERACRUZ,30EPR3024U,GENERAL,525.63,2,ALTO
VERACRUZ,30EPR3025T,GENERAL,390.26,5,ALTO
VERACRUZ,30EPR3026S,GENERAL,447.81,4,MUY ALTO
VERACRUZ,30EPR3027R,GENERAL,406.4,5,ALTO
VERACRUZ,30EPR3028Q,GENERAL,463.94,4,ALTO
VERACRUZ,30EPR3029P,GENERAL,426.02,4,ALTO
VERACRUZ,30EPR3030E,GENERAL,300.47,3,MUY ALTO
VERACRUZ,30EPR3031D,GENERAL,509.42,11,ALTO
VERACRUZ,30EPR3032C,GENERAL,396.7,3,MEDIO
VERACRUZ,30EPR3033B,GENERAL,469.08,7,MUY BAJO
VERACRUZ,30EPR3034A,GENERAL,421.69,1,ALTO
VERACRUZ,30EPR3035Z,GENERAL,500.65,3,ALTO
VERACRUZ,30EPR3037Y,GENERAL,477.8,19,MEDIO
VERACRUZ,30EPR3038X,GENERAL,398.91,2,MUY ALTO
VERACRUZ,30EPR3039W,GENERAL,493.05,25,MEDIO
VERACRUZ,30EPR3040L,GENERAL,502.34,12,MEDIO
VERACRUZ,30EPR3042J,GENERAL,400,6,ALTO
VERACRUZ,30EPR3043I,GENERAL,466.63,11,ALTO
VERACRUZ,30EPR3046F,GENERAL,615.87,3,MEDIO
VERACRUZ,30EPR3047E,GENERAL,395.26,4,BAJO
VERACRUZ,30EPR3048D,GENERAL,507.53,7,ALTO
VERACRUZ,30EPR3049C,GENERAL,390.29,8,ALTO
VERACRUZ,30EPR3051R,GENERAL,0,0,ALTO
VERACRUZ,30EPR3053P,GENERAL,475.58,17,ALTO
VERACRUZ,30EPR3054O,GENERAL,426.68,7,MUY ALTO
VERACRUZ,30EPR3055N,GENERAL,482.34,4,ALTO
VERACRUZ,30EPR3056M,GENERAL,518.22,4,ALTO
VERACRUZ,30EPR3060Z,GENERAL,532.28,15,MUY BAJO
VERACRUZ,30EPR3061Y,GENERAL,506.1,14,MUY BAJO
VERACRUZ,30EPR3062X,GENERAL,573.96,58,MUY BAJO
VERACRUZ,30EPR3066T,GENERAL,530.31,23,MUY BAJO
VERACRUZ,30EPR3067S,GENERAL,357.89,9,ALTO
VERACRUZ,30EPR3068R,GENERAL,587.8,12,MEDIO
VERACRUZ,30EPR3069Q,GENERAL,522.19,45,BAJO
VERACRUZ,30EPR3070F,GENERAL,550.6,10,BAJO
VERACRUZ,30EPR3071E,GENERAL,538.88,27,MEDIO
VERACRUZ,30EPR3074B,GENERAL,549.51,46,BAJO
VERACRUZ,30EPR3075A,GENERAL,526.38,1,ALTO
VERACRUZ,30EPR3076Z,GENERAL,509.86,23,MUY BAJO
VERACRUZ,30EPR3078Y,GENERAL,518.72,4,ALTO
VERACRUZ,30EPR3079X,GENERAL,584.78,4,MEDIO
VERACRUZ,30EPR3080M,GENERAL,486.14,1,BAJO
VERACRUZ,30EPR3081L,GENERAL,307.11,1,MEDIO
VERACRUZ,30EPR3082K,GENERAL,418.6,10,ALTO
VERACRUZ,30EPR3083J,GENERAL,474.75,17,ALTO
VERACRUZ,30EPR3084I,GENERAL,455.06,8,MEDIO
VERACRUZ,30EPR3085H,GENERAL,464.39,13,ALTO
VERACRUZ,30EPR3086G,GENERAL,453.29,3,ALTO
VERACRUZ,30EPR3087F,GENERAL,569.56,37,BAJO
VERACRUZ,30EPR3088E,GENERAL,552.44,4,ALTO
VERACRUZ,30EPR3089D,GENERAL,475.91,15,MUY BAJO
VERACRUZ,30EPR3090T,GENERAL,537.67,20,MUY BAJO
VERACRUZ,30EPR3091S,GENERAL,367.99,8,MUY ALTO
VERACRUZ,30EPR3092R,GENERAL,546.13,3,BAJO
VERACRUZ,30EPR3096N,GENERAL,0,0,ALTO
VERACRUZ,30EPR3100J,GENERAL,524.34,8,MUY BAJO
VERACRUZ,30EPR3101I,GENERAL,495.58,42,BAJO
VERACRUZ,30EPR3102H,GENERAL,541.85,33,MUY BAJO
VERACRUZ,30EPR3104F,GENERAL,420.02,4,ALTO
VERACRUZ,30EPR3106D,GENERAL,441.01,6,MUY ALTO
VERACRUZ,30EPR3107C,GENERAL,431.64,4,MUY ALTO
VERACRUZ,30EPR3111P,GENERAL,547.27,9,ALTO
VERACRUZ,30EPR3112O,GENERAL,558.54,18,ALTO
VERACRUZ,30EPR3113N,GENERAL,497.19,6,MUY BAJO
VERACRUZ,30EPR3114M,GENERAL,470.86,8,ALTO
VERACRUZ,30EPR3115L,GENERAL,393.58,1,ALTO
VERACRUZ,30EPR3116K,GENERAL,487.81,3,ALTO
VERACRUZ,30EPR3117J,GENERAL,420.15,6,ALTO
VERACRUZ,30EPR3118I,GENERAL,448.17,6,ALTO
VERACRUZ,30EPR3119H,GENERAL,492.76,5,ALTO
VERACRUZ,30EPR3120X,GENERAL,553.32,52,MEDIO
VERACRUZ,30EPR3122V,GENERAL,516.98,6,MUY ALTO
VERACRUZ,30EPR3123U,GENERAL,496.3,39,ALTO
VERACRUZ,30EPR3124T,GENERAL,727.91,16,ALTO
VERACRUZ,30EPR3125S,GENERAL,500.94,10,ALTO
VERACRUZ,30EPR3126R,GENERAL,496.12,8,ALTO
VERACRUZ,30EPR3128P,GENERAL,513.67,11,ALTO
VERACRUZ,30EPR3129O,GENERAL,442.42,4,ALTO
VERACRUZ,30EPR3130D,GENERAL,487.01,4,ALTO
VERACRUZ,30EPR3131C,GENERAL,549.35,2,ALTO
VERACRUZ,30EPR3133A,GENERAL,543.83,2,MUY ALTO
VERACRUZ,30EPR3134Z,GENERAL,529.11,9,MUY ALTO
VERACRUZ,30EPR3135Z,GENERAL,409.59,12,BAJO
VERACRUZ,30EPR3136Y,GENERAL,451.76,3,ALTO
VERACRUZ,30EPR3137X,GENERAL,451.76,4,MEDIO
VERACRUZ,30EPR3138W,GENERAL,527.92,16,ALTO
VERACRUZ,30EPR3139V,GENERAL,404.7,4,ALTO
VERACRUZ,30EPR3140K,GENERAL,494.84,8,ALTO
VERACRUZ,30EPR3141J,GENERAL,553.81,21,BAJO
VERACRUZ,30EPR3142I,GENERAL,426.64,10,ALTO
VERACRUZ,30EPR3143H,GENERAL,462.44,4,ALTO
VERACRUZ,30EPR3144G,GENERAL,566,26,MUY BAJO
VERACRUZ,30EPR3147D,GENERAL,566.14,62,BAJO
VERACRUZ,30EPR3148C,GENERAL,464.36,25,MEDIO
VERACRUZ,30EPR3149B,GENERAL,498.55,34,BAJO
VERACRUZ,30EPR3150R,GENERAL,392.7,5,ALTO
VERACRUZ,30EPR3151Q,GENERAL,564.47,83,MEDIO
VERACRUZ,30EPR3152P,GENERAL,547.23,12,ALTO
VERACRUZ,30EPR3153O,GENERAL,434.86,15,BAJO
VERACRUZ,30EPR3154N,GENERAL,450.36,5,ALTO
VERACRUZ,30EPR3156L,GENERAL,460.41,12,MEDIO
VERACRUZ,30EPR3157K,GENERAL,502.89,24,MEDIO
VERACRUZ,30EPR3158J,GENERAL,551.35,6,ALTO
VERACRUZ,30EPR3159I,GENERAL,492.9,60,MUY BAJO
VERACRUZ,30EPR3160Y,GENERAL,464.7,6,ALTO
VERACRUZ,30EPR3161X,GENERAL,373.43,3,ALTO
VERACRUZ,30EPR3162W,GENERAL,536.83,4,BAJO
VERACRUZ,30EPR3167R,GENERAL,347.68,12,MEDIO
VERACRUZ,30EPR3168Q,GENERAL,380.37,8,MUY ALTO
VERACRUZ,30EPR3169P,GENERAL,378.83,4,MUY ALTO
VERACRUZ,30EPR3170E,GENERAL,552.56,40,ALTO
VERACRUZ,30EPR3171D,GENERAL,477.76,13,ALTO
VERACRUZ,30EPR3172C,GENERAL,471.22,11,MUY ALTO
VERACRUZ,30EPR3173B,GENERAL,711.75,3,BAJO
VERACRUZ,30EPR3174A,GENERAL,424.33,5,ALTO
VERACRUZ,30EPR3177Y,GENERAL,520.2,45,MEDIO
VERACRUZ,30EPR3178X,GENERAL,533.44,53,BAJO
VERACRUZ,30EPR3179W,GENERAL,438.48,3,MUY ALTO
VERACRUZ,30EPR3180L,GENERAL,613.63,3,MUY ALTO
VERACRUZ,30EPR3181K,GENERAL,505.52,6,MUY ALTO
VERACRUZ,30EPR3182J,GENERAL,458.32,8,MUY ALTO
VERACRUZ,30EPR3183I,GENERAL,414.14,14,ALTO
VERACRUZ,30EPR3184H,GENERAL,413.56,18,MUY ALTO
VERACRUZ,30EPR3185G,GENERAL,426.78,7,MUY ALTO
VERACRUZ,30EPR3186F,GENERAL,462.01,16,MUY ALTO
VERACRUZ,30EPR3187E,GENERAL,446.38,6,ALTO
VERACRUZ,30EPR3188D,GENERAL,465.77,9,ALTO
VERACRUZ,30EPR3189C,GENERAL,545.41,2,ALTO
VERACRUZ,30EPR3191R,GENERAL,411.7,7,ALTO
VERACRUZ,30EPR3192Q,GENERAL,527.44,30,MEDIO
VERACRUZ,30EPR3193P,GENERAL,424.43,1,ALTO
VERACRUZ,30EPR3194O,GENERAL,556.53,8,ALTO
VERACRUZ,30EPR3195N,GENERAL,469.34,28,ALTO
VERACRUZ,30EPR3196M,GENERAL,453.46,4,ALTO
VERACRUZ,30EPR3197L,GENERAL,470.93,2,ALTO
VERACRUZ,30EPR3198K,GENERAL,508.46,7,ALTO
VERACRUZ,30EPR3199J,GENERAL,613.01,5,ALTO
VERACRUZ,30EPR3201H,GENERAL,395.97,2,ALTO
VERACRUZ,30EPR3202G,GENERAL,418.28,1,ALTO
VERACRUZ,30EPR3203F,GENERAL,445.41,3,ALTO
VERACRUZ,30EPR3205D,GENERAL,513.38,3,ALTO
VERACRUZ,30EPR3206C,GENERAL,444.71,5,ALTO
VERACRUZ,30EPR3207B,GENERAL,527.63,2,MEDIO
VERACRUZ,30EPR3208A,GENERAL,382.62,3,BAJO
VERACRUZ,30EPR3209Z,GENERAL,443.45,6,BAJO
VERACRUZ,30EPR3210P,GENERAL,518.06,9,ALTO
VERACRUZ,30EPR3212N,GENERAL,457.96,6,BAJO
VERACRUZ,30EPR3213M,GENERAL,475.89,8,ALTO
VERACRUZ,30EPR3214L,GENERAL,510.23,12,ALTO
VERACRUZ,30EPR3216J,GENERAL,405.1,10,ALTO
VERACRUZ,30EPR3218H,GENERAL,481.3,6,ALTO
VERACRUZ,30EPR3219G,GENERAL,551.63,7,MEDIO
VERACRUZ,30EPR3220W,GENERAL,424.44,4,MEDIO
VERACRUZ,30EPR3221V,GENERAL,392.31,6,ALTO
VERACRUZ,30EPR3222U,GENERAL,459.29,24,MEDIO
VERACRUZ,30EPR3223T,GENERAL,572.77,8,ALTO
VERACRUZ,30EPR3224S,GENERAL,470.62,12,BAJO
VERACRUZ,30EPR3225R,GENERAL,485.86,11,ALTO
VERACRUZ,30EPR3226Q,GENERAL,467.09,6,ALTO
VERACRUZ,30EPR3227P,GENERAL,478.67,5,ALTO
VERACRUZ,30EPR3228O,GENERAL,555.52,32,MEDIO
VERACRUZ,30EPR3229N,GENERAL,391.95,11,MEDIO
VERACRUZ,30EPR3230C,GENERAL,337.78,1,ALTO
VERACRUZ,30EPR3231B,GENERAL,428.91,5,BAJO
VERACRUZ,30EPR3232A,GENERAL,386.42,1,MUY ALTO
VERACRUZ,30EPR3233Z,GENERAL,501.2,6,ALTO
VERACRUZ,30EPR3234Z,GENERAL,579.24,2,ALTO
VERACRUZ,30EPR3236X,GENERAL,553.93,6,ALTO
VERACRUZ,30EPR3237W,GENERAL,503.36,5,ALTO
VERACRUZ,30EPR3238V,GENERAL,445.03,3,ALTO
VERACRUZ,30EPR3240J,GENERAL,484.78,8,ALTO
VERACRUZ,30EPR3241I,GENERAL,513.75,100,BAJO
VERACRUZ,30EPR3242H,GENERAL,462.08,6,ALTO
VERACRUZ,30EPR3244F,GENERAL,481.26,57,ALTO
VERACRUZ,30EPR3245E,GENERAL,559.09,10,MEDIO
VERACRUZ,30EPR3246D,GENERAL,469.46,37,ALTO
VERACRUZ,30EPR3247C,GENERAL,536.79,5,ALTO
VERACRUZ,30EPR3248B,GENERAL,540.5,13,ALTO
VERACRUZ,30EPR3249A,GENERAL,478.82,42,MEDIO
VERACRUZ,30EPR3250Q,GENERAL,567.04,8,MEDIO
VERACRUZ,30EPR3251P,GENERAL,409.82,3,ALTO
VERACRUZ,30EPR3252O,GENERAL,523.47,9,MEDIO
VERACRUZ,30EPR3253N,GENERAL,437.31,6,MEDIO
VERACRUZ,30EPR3254M,GENERAL,549.19,2,ALTO
VERACRUZ,30EPR3256K,GENERAL,464.68,15,ALTO
VERACRUZ,30EPR3257J,GENERAL,617.8,4,MEDIO
VERACRUZ,30EPR3258I,GENERAL,479.57,22,MEDIO
VERACRUZ,30EPR3259H,GENERAL,464.6,69,MEDIO
VERACRUZ,30EPR3261W,GENERAL,455.03,11,ALTO
VERACRUZ,30EPR3262V,GENERAL,452.53,12,ALTO
VERACRUZ,30EPR3263U,GENERAL,471.25,4,ALTO
VERACRUZ,30EPR3264T,GENERAL,534.25,6,ALTO
VERACRUZ,30EPR3265S,GENERAL,613.11,70,MUY BAJO
VERACRUZ,30EPR3266R,GENERAL,564.08,3,ALTO
VERACRUZ,30EPR3267Q,GENERAL,356.8,3,ALTO
VERACRUZ,30EPR3268P,GENERAL,475.56,10,BAJO
VERACRUZ,30EPR3269O,GENERAL,589.4,1,ALTO
VERACRUZ,30EPR3270D,GENERAL,480.23,23,BAJO
VERACRUZ,30EPR3271C,GENERAL,468.58,3,MEDIO
VERACRUZ,30EPR3272B,GENERAL,508.79,13,ALTO
VERACRUZ,30EPR3273A,GENERAL,412.65,7,ALTO
VERACRUZ,30EPR3274Z,GENERAL,590.99,6,ALTO
VERACRUZ,30EPR3277X,GENERAL,565.94,5,ALTO
VERACRUZ,30EPR3278W,GENERAL,546.86,9,ALTO
VERACRUZ,30EPR3279V,GENERAL,398.28,13,ALTO
VERACRUZ,30EPR3280K,GENERAL,408.46,7,ALTO
VERACRUZ,30EPR3281J,GENERAL,525.1,3,ALTO
VERACRUZ,30EPR3282I,GENERAL,552.61,8,ALTO
VERACRUZ,30EPR3283H,GENERAL,334.04,3,MEDIO
VERACRUZ,30EPR3284G,GENERAL,576.42,62,MUY BAJO
VERACRUZ,30EPR3285F,GENERAL,610.31,60,MUY BAJO
VERACRUZ,30EPR3286E,GENERAL,574.21,31,MUY BAJO
VERACRUZ,30EPR3287D,GENERAL,600.86,67,MUY BAJO
VERACRUZ,30EPR3288C,GENERAL,628.64,32,MUY BAJO
VERACRUZ,30EPR3290R,GENERAL,454.54,12,MUY ALTO
VERACRUZ,30EPR3291Q,GENERAL,531.72,9,ALTO
VERACRUZ,30EPR3292P,GENERAL,424.47,8,ALTO
VERACRUZ,30EPR3293O,GENERAL,468.77,4,MUY ALTO
VERACRUZ,30EPR3294N,GENERAL,503.55,1,ALTO
VERACRUZ,30EPR3295M,GENERAL,274.08,1,ALTO
VERACRUZ,30EPR3297K,GENERAL,746.72,16,MUY BAJO
VERACRUZ,30EPR3298J,GENERAL,367.49,3,ALTO
VERACRUZ,30EPR3299I,GENERAL,641.28,3,BAJO
VERACRUZ,30EPR3300H,GENERAL,322.68,3,ALTO
VERACRUZ,30EPR3301G,GENERAL,544.59,14,ALTO
VERACRUZ,30EPR3302F,GENERAL,496.76,96,ALTO
VERACRUZ,30EPR3303E,GENERAL,393.31,6,ALTO
VERACRUZ,30EPR3304D,GENERAL,475.63,8,ALTO
VERACRUZ,30EPR3305C,GENERAL,434.16,3,ALTO
VERACRUZ,30EPR3306B,GENERAL,468.16,8,ALTO
VERACRUZ,30EPR3307A,GENERAL,583.04,1,ALTO
VERACRUZ,30EPR3308Z,GENERAL,411.59,4,ALTO
VERACRUZ,30EPR3309Z,GENERAL,471.34,9,BAJO
VERACRUZ,30EPR3310O,GENERAL,448.77,5,ALTO
VERACRUZ,30EPR3312M,GENERAL,538.63,8,BAJO
VERACRUZ,30EPR3313L,GENERAL,394.53,4,ALTO
VERACRUZ,30EPR3314K,GENERAL,641.67,7,MEDIO
VERACRUZ,30EPR3315J,GENERAL,493.95,3,ALTO
VERACRUZ,30EPR3316I,GENERAL,383.88,6,ALTO
VERACRUZ,30EPR3317H,GENERAL,440.14,3,ALTO
VERACRUZ,30EPR3318G,GENERAL,391.72,2,ALTO
VERACRUZ,30EPR3319F,GENERAL,457.55,8,MEDIO
VERACRUZ,30EPR3320V,GENERAL,541.6,7,ALTO
VERACRUZ,30EPR3321U,GENERAL,354.43,3,ALTO
VERACRUZ,30EPR3322T,GENERAL,560.62,8,ALTO
VERACRUZ,30EPR3323S,GENERAL,476.66,13,MUY ALTO
VERACRUZ,30EPR3324R,GENERAL,470.79,3,ALTO
VERACRUZ,30EPR3325Q,GENERAL,0,0,ALTO
VERACRUZ,30EPR3326P,GENERAL,530.55,33,MUY BAJO
VERACRUZ,30EPR3327O,GENERAL,507.5,6,ALTO
VERACRUZ,30EPR3328N,GENERAL,514.78,42,MUY ALTO
VERACRUZ,30EPR3329M,GENERAL,400.67,35,MEDIO
VERACRUZ,30EPR3331A,GENERAL,567.99,25,ALTO
VERACRUZ,30EPR3332Z,GENERAL,370.02,4,MEDIO
VERACRUZ,30EPR3333Z,GENERAL,587.1,60,BAJO
VERACRUZ,30EPR3334Y,GENERAL,415.85,44,ALTO
VERACRUZ,30EPR3335X,GENERAL,450.7,6,ALTO
VERACRUZ,30EPR3336W,GENERAL,444.06,4,ALTO
VERACRUZ,30EPR3337V,GENERAL,508.34,7,ALTO
VERACRUZ,30EPR3338U,GENERAL,362.34,6,ALTO
VERACRUZ,30EPR3339T,GENERAL,492.92,35,BAJO
VERACRUZ,30EPR3340I,GENERAL,284.08,1,MUY ALTO
VERACRUZ,30EPR3341H,GENERAL,515.21,7,MEDIO
VERACRUZ,30EPR3342G,GENERAL,523.34,3,ALTO
VERACRUZ,30EPR3343F,GENERAL,493.47,5,MUY ALTO
VERACRUZ,30EPR3345D,GENERAL,550.26,43,ALTO
VERACRUZ,30EPR3346C,GENERAL,499.97,56,BAJO
VERACRUZ,30EPR3347B,GENERAL,450.32,1,ALTO
VERACRUZ,30EPR3348A,GENERAL,491.6,7,ALTO
VERACRUZ,30EPR3349Z,GENERAL,368.41,4,ALTO
VERACRUZ,30EPR3352N,GENERAL,485,64,BAJO
VERACRUZ,30EPR3354L,GENERAL,422.21,4,ALTO
VERACRUZ,30EPR3355K,GENERAL,501,18,ALTO
VERACRUZ,30EPR3356J,GENERAL,444.2,9,MEDIO
VERACRUZ,30EPR3357I,GENERAL,563.87,18,MUY ALTO
VERACRUZ,30EPR3358H,GENERAL,331.88,6,ALTO
VERACRUZ,30EPR3360W,GENERAL,469.5,32,BAJO
VERACRUZ,30EPR3362U,GENERAL,558.8,16,MEDIO
VERACRUZ,30EPR3363T,GENERAL,426.34,6,MUY ALTO
VERACRUZ,30EPR3364S,GENERAL,510.97,27,BAJO
VERACRUZ,30EPR3365R,GENERAL,544.6,49,BAJO
VERACRUZ,30EPR3367P,GENERAL,526.04,7,MUY BAJO
VERACRUZ,30EPR3369N,GENERAL,386.14,12,ALTO
VERACRUZ,30EPR3370C,GENERAL,0,0,ALTO
VERACRUZ,30EPR3371B,GENERAL,640.39,12,ALTO
VERACRUZ,30EPR3372A,GENERAL,495.5,18,MUY BAJO
VERACRUZ,30EPR3373Z,GENERAL,557.23,39,MUY BAJO
VERACRUZ,30EPR3374Z,GENERAL,401.18,5,MEDIO
VERACRUZ,30EPR3375Y,GENERAL,0,0,MUY ALTO
VERACRUZ,30EPR3376X,GENERAL,553.44,37,BAJO
VERACRUZ,30EPR3377W,GENERAL,492.86,26,MUY BAJO
VERACRUZ,30EPR3378V,GENERAL,455.85,19,ALTO
VERACRUZ,30EPR3381I,GENERAL,366.97,3,ALTO
VERACRUZ,30EPR3382H,GENERAL,571.83,66,MUY BAJO
VERACRUZ,30EPR3383G,GENERAL,409.07,7,ALTO
VERACRUZ,30EPR3384F,GENERAL,511.9,11,ALTO
VERACRUZ,30EPR3385E,GENERAL,474.52,5,ALTO
VERACRUZ,30EPR3386D,GENERAL,522.83,1,ALTO
VERACRUZ,30EPR3387C,GENERAL,507.74,7,MEDIO
VERACRUZ,30EPR3388B,GENERAL,409.87,2,ALTO
VERACRUZ,30EPR3390Q,GENERAL,446.49,16,MEDIO
VERACRUZ,30EPR3391P,GENERAL,522.54,6,MEDIO
VERACRUZ,30EPR3392O,GENERAL,598.77,18,MEDIO
VERACRUZ,30EPR3393N,GENERAL,472.52,59,ALTO
VERACRUZ,30EPR3394M,GENERAL,528.9,16,MUY BAJO
VERACRUZ,30EPR3395L,GENERAL,475.39,7,ALTO
VERACRUZ,30EPR3397J,GENERAL,529.48,22,MUY BAJO
VERACRUZ,30EPR3399H,GENERAL,421.27,15,ALTO
VERACRUZ,30EPR3402E,GENERAL,584.4,38,BAJO
VERACRUZ,30EPR3403D,GENERAL,512.39,9,BAJO
VERACRUZ,30EPR3404C,GENERAL,416.86,9,ALTO
VERACRUZ,30EPR3405B,GENERAL,368.23,4,ALTO
VERACRUZ,30EPR3406A,GENERAL,621.64,10,MUY BAJO
VERACRUZ,30EPR3408Z,GENERAL,489.32,3,MEDIO
VERACRUZ,30EPR3409Y,GENERAL,478.9,12,ALTO
VERACRUZ,30EPR3411M,GENERAL,537.99,13,MUY BAJO
VERACRUZ,30EPR3412L,GENERAL,503.34,49,MEDIO
VERACRUZ,30EPR3413K,GENERAL,469.88,3,ALTO
VERACRUZ,30EPR3414J,GENERAL,469.5,9,MUY BAJO
VERACRUZ,30EPR3420U,GENERAL,393.94,16,MEDIO
VERACRUZ,30EPR3421T,GENERAL,613.82,3,ALTO
VERACRUZ,30EPR3423R,GENERAL,571.98,11,MUY BAJO
VERACRUZ,30EPR3425P,GENERAL,553.59,8,ALTO
VERACRUZ,30EPR3427N,GENERAL,416.14,4,ALTO
VERACRUZ,30EPR3428M,GENERAL,473.34,3,ALTO
VERACRUZ,30EPR3433Y,GENERAL,449.54,9,MUY ALTO
VERACRUZ,30EPR3434X,GENERAL,492.23,5,MUY ALTO
VERACRUZ,30EPR3435W,GENERAL,501.75,17,BAJO
VERACRUZ,30EPR3436V,GENERAL,471.42,6,MUY BAJO
VERACRUZ,30EPR3437U,GENERAL,339.83,12,ALTO
VERACRUZ,30EPR3438T,GENERAL,337.73,2,ALTO
VERACRUZ,30EPR3439S,GENERAL,552.73,8,ALTO
VERACRUZ,30EPR3440H,GENERAL,535.02,26,ALTO
VERACRUZ,30EPR3441G,GENERAL,358.5,4,MUY ALTO
VERACRUZ,30EPR3442F,GENERAL,592.95,7,ALTO
VERACRUZ,30EPR3443E,GENERAL,532.96,14,MUY BAJO
VERACRUZ,30EPR3444D,GENERAL,588.02,19,MUY BAJO
VERACRUZ,30EPR3445C,GENERAL,436.66,34,MUY BAJO
VERACRUZ,30EPR3446B,GENERAL,494.32,53,MUY BAJO
VERACRUZ,30EPR3447A,GENERAL,501.56,11,MUY BAJO
VERACRUZ,30EPR3448Z,GENERAL,573.67,42,MUY BAJO
VERACRUZ,30EPR3450O,GENERAL,430.8,26,MUY BAJO
VERACRUZ,30EPR3451N,GENERAL,499.19,5,MEDIO
VERACRUZ,30EPR3453L,GENERAL,559.2,7,ALTO
VERACRUZ,30EPR3454K,GENERAL,643.93,14,MUY BAJO
VERACRUZ,30EPR3456I,GENERAL,559.11,7,BAJO
VERACRUZ,30EPR3458G,GENERAL,463.39,4,ALTO
VERACRUZ,30EPR3459F,GENERAL,500.07,58,MUY BAJO
VERACRUZ,30EPR3461U,GENERAL,610.94,2,ALTO
VERACRUZ,30EPR3462T,GENERAL,604.92,43,MEDIO
VERACRUZ,30EPR3463S,GENERAL,548.17,26,MUY BAJO
VERACRUZ,30EPR3465Q,GENERAL,575.16,12,MUY BAJO
VERACRUZ,30EPR3466P,GENERAL,578.73,24,MUY BAJO
VERACRUZ,30EPR3467O,GENERAL,632.93,12,MEDIO
VERACRUZ,30EPR3468N,GENERAL,488.53,42,ALTO
VERACRUZ,30EPR3469M,GENERAL,410.89,30,ALTO
VERACRUZ,30EPR3473Z,GENERAL,436.06,10,ALTO
VERACRUZ,30EPR3474Y,GENERAL,492.72,12,MEDIO
VERACRUZ,30EPR3475X,GENERAL,372.99,2,MUY BAJO
VERACRUZ,30EPR3476W,GENERAL,585.95,30,MUY BAJO
VERACRUZ,30EPR3477V,GENERAL,570.21,14,ALTO
VERACRUZ,30EPR3478U,GENERAL,423.14,6,ALTO
VERACRUZ,30EPR3482G,GENERAL,469.38,7,MUY BAJO
VERACRUZ,30EPR3486C,GENERAL,614.51,6,BAJO
VERACRUZ,30EPR3487B,GENERAL,427.09,7,ALTO
VERACRUZ,30EPR3488A,GENERAL,412.02,27,BAJO
VERACRUZ,30EPR3489Z,GENERAL,516.56,25,BAJO
VERACRUZ,30EPR3490P,GENERAL,710.65,9,ALTO
VERACRUZ,30EPR3491O,GENERAL,413.12,5,ALTO
VERACRUZ,30EPR3492N,GENERAL,509.8,4,ALTO
VERACRUZ,30EPR3493M,GENERAL,518.4,3,ALTO
VERACRUZ,30EPR3495K,GENERAL,515.32,18,ALTO
VERACRUZ,30EPR3496J,GENERAL,611.65,46,MUY ALTO
VERACRUZ,30EPR3497I,GENERAL,457.54,9,ALTO
VERACRUZ,30EPR3499G,GENERAL,375.51,6,ALTO
VERACRUZ,30EPR3500F,GENERAL,526.09,2,BAJO
VERACRUZ,30EPR3501E,GENERAL,567.25,62,MEDIO
VERACRUZ,30EPR3503C,GENERAL,511.07,8,MUY ALTO
VERACRUZ,30EPR3504B,GENERAL,538.35,3,ALTO
VERACRUZ,30EPR3506Z,GENERAL,453.48,20,MEDIO
VERACRUZ,30EPR3507Z,GENERAL,425.15,6,ALTO
VERACRUZ,30EPR3508Y,GENERAL,417.74,1,BAJO
VERACRUZ,30EPR3509X,GENERAL,493.6,9,MUY BAJO
VERACRUZ,30EPR3517F,GENERAL,642.34,24,BAJO
VERACRUZ,30EPR3518E,GENERAL,310.11,1,ALTO
VERACRUZ,30EPR3522R,GENERAL,434.14,23,ALTO
VERACRUZ,30EPR3523Q,GENERAL,451.7,4,MUY BAJO
VERACRUZ,30EPR3525O,GENERAL,513.08,7,ALTO
VERACRUZ,30EPR3526N,GENERAL,558.3,5,ALTO
